Topic,Words,Frequency,Timestamp,Name
91,"opera, zollar, jawole, heggie, unveils",2,2023-10-12 17:44:26.058823424+00:00,Opera Premiere at Metropolitan Opera
96,"parading, repealed, modified, prohibited, ban",1,2023-10-12 17:44:26.058823424+00:00,Congestion Pricing in NYC
97,"condemning, silence, letter, university, sign",1,2023-10-12 17:44:26.058823424+00:00,Student protest at university
98,"fafsa, submit, expensive, save, college",1,2023-10-12 17:44:26.058823424+00:00,College Admissions and Financial Aid
99,"reapply, impose, shelter, enter, leave",1,2023-10-12 17:44:26.058823424+00:00,Homelessness in Cities
100,"pop, sojourn, souvenir, selfies, pasar",4,2023-10-12 17:44:26.058823424+00:00,Pop Superstar Conversation
101,"bedroom, yonkers, livingston, property, six",1,2023-10-12 17:44:26.058823424+00:00,Bedroom Property
102,"williamsburg, chelsea, hell, kitchen, property",1,2023-10-12 17:44:26.058823424+00:00,Property in Manhattan
105,"expert, smashing, sleep, button, inevitable",3,2023-10-12 17:44:26.058823424+00:00,Experts Say Sleep Essential for Better Health
106,"miniature, submitted, featuring, modern, love",1,2023-10-12 17:44:26.058823424+00:00,Modern Love Miniature Featuring Reader Submitted Stories
108,"landry, louisiana, attorney, secures, general",2,2023-10-12 17:44:26.058823424+00:00,Attorney General Ken Paxton
109,"reading, suggested, editor, critic, suggestedreading",2,2023-10-12 17:44:26.058823424+00:00,Suggested Reading in New York Times
111,"north, korea, depot, container, tracked",2,2023-10-12 17:44:26.058823424+00:00,North Korea Leadership
112,"oct, correction, print, appeared, monday",3,2023-10-12 17:44:26.058823424+00:00,Correction Appeared in Print on Monday
113,"kennedy, kucinich, pac, electorate, jr",2,2023-10-12 17:44:26.058823424+00:00,Robert Kennedy Jr. Presidential Bid
115,"chan, influencers, health, mental, harvard",1,2023-10-12 17:44:26.058823424+00:00,Mental Health Crisis in Adolescents
116,"sunken, identifying, superior, vast, harder",1,2023-10-12 17:44:26.058823424+00:00,Missing Submersible Titanic Wreckage
117,"voting, map, churning, energized, felon",2,2023-10-12 17:44:26.058823424+00:00,Alabama Voting Map Dispute
118,"earthquake, quake, noor, vagary, myshake",4,2023-10-12 17:44:26.058823424+00:00,Earthquake in Morocco
119,"evacuate, gaza, airstrikes, invasion, frightened",5,2023-10-12 17:44:26.058823424+00:00,Southern Gaza Under Threat Of Israeli Invasion
121,"middle, east, tribalism, middleeast, dreary",5,2023-10-12 17:44:26.058823424+00:00,Middle East Conflict
125,"grainy, elusive, bird, examine, saying",1,2023-10-12 17:44:26.058823424+00:00,Birding in New York
126,"tripledemic, vaccine, flu, updated, covid",1,2023-10-12 17:44:26.058823424+00:00,Vaccine Shot for Covid and Flu
127,"repairing, indo, port, stretch, pacific",1,2023-10-12 17:44:26.058823424+00:00,Collapse of Francis Scott Key Bridge in Baltimore
129,"sifts, suppressed, carson, troll, cautioned",2,2023-10-12 17:44:26.058823424+00:00,Social Media Regulation
140,"nez, represent, jonathan, native, seeking",1,2023-10-12 17:44:26.058823424+00:00,Suozzi vs Pilip in NY Special House Election
145,"progression, sensor, worn, slowing, therapy",1,2023-10-12 17:44:26.058823424+00:00,Gene Therapy for Disease Treatment
147,"wrung, aquifer, intervene, dry, directly",1,2023-10-12 17:44:26.058823424+00:00,Climate Change Impact on Water Supply
148,"antony, blinken, secretary, exists, tel",2,2023-10-12 17:44:26.058823424+00:00,Antony Blinken Middle East Tensions
149,"storytelling, journalism, audio, share, best",1,2023-10-12 17:44:26.058823424+00:00,Audio Journalism Weekly Roundup
151,"approaching, avert, overseas, shutdown, unable",1,2023-10-12 17:44:26.058823424+00:00,Government Shutdown Showdown
154,"distributes, learner, attracts, el, speaking",1,2023-10-12 17:44:26.058823424+00:00,Linguistic Thought and Identity
156,"sunday, october, correction, print, oct",2,2023-10-12 17:44:26.058823424+00:00,Corrections in Print on Sunday
158,"shipped, catalytic, converter, precious, lucrative",1,2023-10-12 17:44:26.058823424+00:00,Federal Prosecutor Says
160,"homoerotic, overtone, greco, undertone, poet",1,2023-10-12 17:44:26.058823424+00:00,Poetry Anthology
165,"communicating, image, think, iscommunicating, youthink",1,2023-10-12 17:44:26.058823424+00:00,Communicating Thoughts
166,"offset, diesel, gasoline, drop, september",1,2023-10-12 17:44:26.058823424+00:00,Consumer Price Index Rose 1% Last Month
168,"identify, bank, arab, west, citizen",1,2023-10-12 17:44:26.058823424+00:00,West Bank conflict
170,"plummeted, attractive, bond, columnist, quality",1,2023-10-12 17:44:26.058823424+00:00,Stock Market Outlook
171,"sentencing, bombing, indonesia, plea, entry",1,2023-10-12 17:44:26.058823424+00:00,Guantánamo Bay bombing detainee
176,"aileen, wasting, cannon, postponed, request",1,2023-10-12 17:44:26.058823424+00:00,Judge Aileen Cannon Trial
177,"reduced, elite, hoping, send, seat",1,2023-10-12 17:44:26.058823424+00:00,New York City charter schools addressing poverty and segregation
179,"feinstein, dianne, newsom, gavin, realized",1,2023-10-12 17:44:26.058823424+00:00,Feinstein's Senate Seat
180,"lapsed, aid, resistance, bipartisan, drawn",1,2023-10-12 17:44:26.058823424+00:00,Aid Package for Ukraine
181,"haul, quarterly, substantial, campaign, quarter",1,2023-10-12 17:44:26.058823424+00:00,Fundraising in Political Campaigns
188,"milei, javier, argentina, countryman, libertarian",2,2023-10-12 17:44:26.058823424+00:00,Argentina Far-Right Politics
189,"weeper, recommends, sumptuous, dramedy, argentine",1,2023-10-12 17:44:26.058823424+00:00,TV Critic Recommends
191,"uncertain, speaker, end, latest, thursday",1,2023-10-12 17:44:26.058823424+00:00,Latest End Dates
192,"korea, yeol, suk, yoon, polarized",2,2023-10-12 17:44:26.058823424+00:00,South Korean Culture & Society
193,"narrated, article, around, timenarrated, time",1,2023-10-12 17:44:26.058823424+00:00,Time Narrated Articles
197,"biblical, backbone, prophecy, diverge, retreated",3,2023-10-12 17:44:26.058823424+00:00,Tlaib criticized for anti-Israel remarks
198,"propelling, turnaround, quarterly, bank, disclosed",1,2023-10-12 17:44:26.058823424+00:00,Wall Street Bank Earnings
199,"footwear, mythology, wonder, separate, western",1,2023-10-12 17:44:26.058823424+00:00,Reader Wonder
201,"alleviate, mystical, legitimate, rail, scientific",1,2023-10-12 17:44:26.058823424+00:00,Psychedelics and Addiction
203,"sermon, magnate, cheer, prayer, reservist",4,2023-10-12 17:44:26.058823424+00:00,Palestinian Protest in Jerusalem
209,"pyotr, pavlensky, kurmasheva, alsu, prague",2,2023-10-12 17:44:26.058823424+00:00,Russian journalist jailed
213,"javits, disciplined, reunion, command, transform",1,2023-10-12 17:44:26.058823424+00:00,Architectural Design in New York
216,"worthy, memoir, straight, pose, marriage",1,2023-10-12 17:44:26.058823424+00:00,New Memoir by Shane McCrae
217,"palais, olympics, replacement, completed, grand",1,2023-10-12 17:44:26.058823424+00:00,Paris Olympics Preparation
221,"taliban, afghanistan, unending, pakistan, persists",2,2023-10-12 17:44:26.058823424+00:00,Taliban Threat in Afghanistan
222,"miscalculation, borrower, owed, payment, monthly",1,2023-10-12 17:44:26.058823424+00:00,Student Loan Repayment
224,"teju, preview, cole, selection, book",1,2023-10-12 17:44:26.058823424+00:00,Recent Book Releases
236,"abbott, greg, busing, gov, immigration",2,2023-10-12 17:44:26.058823424+00:00,Texas Border Immigration
238,"october, quotation, monday, november, quotationof",1,2023-10-12 17:44:26.058823424+00:00,Quotation Day Monday November
244,"lloyd, eisenhower, austin, iii, carrier",1,2023-10-12 17:44:26.058823424+00:00,Defense Secretary Lloyd Austin III Hospitalized
245,"fared, padded, chest, nikki, ron",1,2023-10-12 17:44:26.058823424+00:00,Political Figures Meet
247,"toughest, taper, distracted, shiny, wrap",2,2023-10-12 17:44:26.058823424+00:00,Toughest Word This Week
254,"shortage, food, facing, delivery, desperate",2,2023-10-12 17:44:26.058823424+00:00,Famine in Gaza
257,"snapchat, sensitivity, instagram, graphic, tiktok",1,2023-10-12 17:44:26.058823424+00:00,Twitter vs Instagram App Battle
258,"october, quotation, quotationof, january, day",2,2023-10-12 17:44:26.058823424+00:00,Quotation Day Thursday January
260,"oct, correction, print, appeared, saturday",3,2023-10-12 17:44:26.058823424+00:00,Correction Appeared in Print on Saturday Oct
262,"plinko, advises, bounce, skip, columnist",1,2023-10-12 17:44:26.058823424+00:00,Our Columnist Reviews New Book
263,"cloned, sheep, pioneered, liverpool, dolly",2,2023-10-12 17:44:26.058823424+00:00,Richest Sport Competition in Luton
270,"neurotransmitter, serotonin, stifle, coronavirus, remnant",1,2023-10-12 17:44:26.058823424+00:00,Covid Surge in China
277,"digging, destroyed, difficult, dangerous, building",1,2023-10-12 17:44:26.058823424+00:00,Collapse of Building in Bronx
282,"employment, scrambling, modest, temporary, reporting",1,2023-10-12 17:44:26.058823424+00:00,Minimum Wage Increase
287,"indigenous, overblown, parliament, supported, widely",1,2023-10-12 17:44:26.058823424+00:00,Indigenous sovereignty and adoption
288,"deeply, wrong, something, college, university",1,2023-10-12 17:44:26.058823424+00:00,Alumnus Donation University Admission
306,"gradual, accelerated, warming, steady, pace",1,2023-10-12 17:44:26.058823424+00:00,Global Warming
327,"emmanuel, macron, barbarity, islamist, recalled",1,2023-10-12 17:44:26.058823424+00:00,Macron in France
340,"unnecessary, exam, assessing, speed, anxiety",1,2023-10-12 17:44:26.058823424+00:00,Student-centered hyperchecking in education
345,"zealand, jacinta, jacinda, uncommon, relatively",1,2023-10-12 17:44:26.058823424+00:00,New Zealand Indigenous Issues
368,"detection, automated, elon, musk, twitter",1,2023-10-12 17:44:26.058823424+00:00,Elon Musk on Twitter
373,"soda, tortilla, corn, candy, chemical",1,2023-10-12 17:44:26.058823424+00:00,Poisoned Apple Sauce
383,"athlete, resource, physical, provided, advocate",1,2023-10-12 17:44:26.058823424+00:00,Doping in Sports
384,"policymaking, based, data, feeling, need",1,2023-10-12 17:44:26.058823424+00:00,OpenAI ChatGPT Copyright Dispute
385,"jerome, powell, cooling, reserve, hot",1,2023-10-12 17:44:26.058823424+00:00,Federal Reserve
388,"ethical, rage, grief, resistance, answer",1,2023-10-12 17:44:26.058823424+00:00,Grieving Daughters' Empathy
391,"third, always, party, many, thirdparty",1,2023-10-12 17:44:26.058823424+00:00,Third Party Candidates
394,"ranked, finance, natural, crime, disaster",1,2023-10-12 17:44:26.058823424+00:00,Police Theft Car Stolen Crime Department
396,"borrow, relying, beijing, housing, difficult",1,2023-10-12 17:44:26.058823424+00:00,Beijing Real Estate Sector
397,"october, quotation, quotationof, day, saturday",3,2023-10-12 17:44:26.058823424+00:00,Quotation Day Friday October
414,"thighmaster, somers, suzanne, anxiety, tapped",1,2023-10-12 17:44:26.058823424+00:00,Anxiety in Women
415,"romney, listened, winfrey, forthcoming, pitch",1,2023-10-12 17:44:26.058823424+00:00,Defender of Donald Trump
416,"smell, sight, favorite, taste, sound",1,2023-10-12 17:44:26.058823424+00:00,Favorite Things Your Faves
418,"betting, combined, estimate, rating, added",1,2023-10-12 17:44:26.058823424+00:00,Betting in Sports
419,"moderation, exploiting, hamas, social, medium",2,2023-10-12 17:44:26.058823424+00:00,Hamas Social Media Moderation
-1,"israel, hamas, war, gaza, conflict",399,2023-10-19 21:56:48.156862720+00:00,Political News
0,"pumpkin, recipe, puff, restaurant, spiced",20,2023-10-19 21:56:48.156862720+00:00,Recipe for Chicken Dish
1,"museum, art, artist, exhibition, sculpture",22,2023-10-19 21:56:48.156862720+00:00,Art Exhibition in Brooklyn
2,"china, chinese, li, xi, machinery",9,2023-10-19 21:56:48.156862720+00:00,China-US Relations
3,"novel, witchery, guo, coven, xiaolu",7,2023-10-19 21:56:48.156862720+00:00,Novels by Irish Author
4,"movie, film, epic, threequel, gumshoe",10,2023-10-19 21:56:48.156862720+00:00,Director Wes Ball Narrates Sequence Film
5,"bridal, dress, fashion, bierton, anifa",8,2023-10-19 21:56:48.156862720+00:00,Fashion Designer Dies
6,"stuck, feeling, today, puzzle, help",7,2023-10-19 21:56:48.156862720+00:00,Feeling Stuck Today Puzzle Help
7,"need, puzzle, case, help, puzzlehelp",13,2023-10-19 21:56:48.156862720+00:00,Puzzle Help Needed
8,"nepali, bridgehead, ferocity, ukraine, lured",4,2023-10-19 21:56:48.156862720+00:00,Ukraine-Russia War
9,"shooting, drake, officer, police, bowling",11,2023-10-19 21:56:48.156862720+00:00,Shootings and Police Encounters
10,"storm, hurricane, tropical, acapulco, babet",4,2023-10-19 21:56:48.156862720+00:00,Heavy rain and flooding in southern California
11,"reader, column, essay, discus, rosenblatt",7,2023-10-19 21:56:48.156862720+00:00,Marriage Perspectives
12,"1950s, blurry, comedian, bit, homemaker",5,2023-10-19 21:56:48.156862720+00:00,TV Series
13,"solar, tectonics, hellish, bushel, halley",5,2023-10-19 21:56:48.156862720+00:00,Moon Exploration
14,"oil, energy, fossil, climate, fuel",12,2023-10-19 21:56:48.156862720+00:00,Fossil Fuels and Climate Change
15,"meme, contender, army, tried, online",1,2023-10-19 21:56:48.156862720+00:00,Presidential Primary Candidates
16,"nytimes, com, sentence, article, word",3,2023-10-19 21:56:48.156862720+00:00,Nytimes articles from past year
17,"lebanon, syria, shock, northern, sent",1,2023-10-19 21:56:48.156862720+00:00,Iranian commander killed in Israeli strike
18,"gaza, hamas, israel, israeli, palestinian",16,2023-10-19 21:56:48.156862720+00:00,Gaza War & Hamas Attack
19,"donald, fraud, unsupported, loyalist, civil",7,2023-10-19 21:56:48.156862720+00:00,Donald Trump Fraud Trial
20,"bungalow, agoura, 1850s, bedroom, charleston",2,2023-10-19 21:56:48.156862720+00:00,Three-bedroom home in Los Angeles
21,"solving, morenus, raymon, adrian, mcdermott",5,2023-10-19 21:56:48.156862720+00:00,Solving Weekend Puzzles
22,"ballet, dance, choreographer, highliner, rachid",5,2023-10-19 21:56:48.156862720+00:00,Dance in New York
23,"noted, curb, rate, inflation, interest",1,2023-10-19 21:56:48.156862720+00:00,Federal Reserve Interest Rate
24,"speechifying, slapstick, transmit, nederlander, folio",4,2023-10-19 21:56:48.156862720+00:00,Broadway Musical Revival
25,"alphabet, quarterly, trajectory, artificial, microsoft",1,2023-10-19 21:56:48.156862720+00:00,Artificial Intelligence
27,"heaven, preparing, bigger, learned, producer",1,2023-10-19 21:56:48.156862720+00:00,Billboard Chart Toppers
28,"recovered, eric, adam, mayor, analyst",1,2023-10-19 21:56:48.156862720+00:00,Mayor Eric Adam
29,"social, medium, mic, gloss, overture",4,2023-10-19 21:56:48.156862720+00:00,Social Media Platform
30,"relocation, technically, roommate, demolition, rent",3,2023-10-19 21:56:48.156862720+00:00,Housing Rent Regulation
31,"address, biden, president, presidentbiden, secondterm",1,2023-10-19 21:56:48.156862720+00:00,Biden Addresses American Public
32,"praised, migration, row, detention, fit",2,2023-10-19 21:56:48.156862720+00:00,Asylum Seekers at Southern Border
34,"church, heartened, lostness, pope, theology",4,2023-10-19 21:56:48.156862720+00:00,Pope Francis and Catholic Church
35,"hamas, pounding, pro, palestinian, wading",6,2023-10-19 21:56:48.156862720+00:00,Palestinian protest on campus
37,"ethicist, magazine, columnist, magazineethicist, outweigh",3,2023-10-19 21:56:48.156862720+00:00,Climate Change Ethics
38,"google, knowingly, monopoly, addictive, antitrust",4,2023-10-19 21:56:48.156862720+00:00,Microsoft Google Face Antitrust Probe
39,"newsome, macgill, kenworth, rozendal, breschi",4,2023-10-19 21:56:48.156862720+00:00,Dating App Success Stories
40,"nygard, assaulting, countercomplaint, revisionist, jabbari",3,2023-10-19 21:56:48.156862720+00:00,Sexual Assault Allegations
43,"offload, crunch, steep, florida, arrangement",1,2023-10-19 21:56:48.156862720+00:00,Florida Governor Presidential Campaign
44,"nyc, pet, abandoned, soaring, animal",1,2023-10-19 21:56:48.156862720+00:00,Dog Care Industry
45,"ron, showcase, desantis, repeatedly, iowa",1,2023-10-19 21:56:48.156862720+00:00,Ron Desantis Presidential Run
46,"orchestra, amazement, opus, gyorgy, kantorow",5,2023-10-19 21:56:48.156862720+00:00,Orchestra Conductor Life
47,"zawistowski, olof, deland, dreijer, hear",3,2023-10-19 21:56:48.156862720+00:00,Heartrack
49,"speaker, house, vise, immolated, kirkland",10,2023-10-19 21:56:48.156862720+00:00,Speaker Vote Challenge
51,"game, scare, video, jump, honkai",4,2023-10-19 21:56:48.156862720+00:00,Video Game
52,"airline, pilot, duty, slept, alaska",3,2023-10-19 21:56:48.156862720+00:00,Alaska Airline Flight Incident
54,"52s, briefing, inviting, white, tumultuous",2,2023-10-19 21:56:48.156862720+00:00,White House Politics
55,"automobile, worker, stellantis, union, motor",6,2023-10-19 21:56:48.156862720+00:00,Union Negotiations
